truckid,driverid,rdate,miles,gas,mpg
A63,A63,12-Oct,12820,2359,5.434506147
A63,A63,12-Sep,12495,2479,5.040338846
A63,A63,12-Aug,14558,3226,4.512709237
A63,A63,12-Jul,14273,3032,4.707453826
A63,A63,12-Jun,14278,3096,4.611757106
A63,A63,12-May,8949,1894,4.724920803
A63,A63,12-Apr,13459,2873,4.684650191
A63,A63,12-Mar,12684,2387,5.313782991
A63,A63,12-Feb,10233,1773,5.771573604
A63,A63,12-Jan,8821,1995,4.421553885
A63,A63,11-Dec,13551,2512,5.394506369
A63,A63,11-Nov,12860,2561,5.021475986
A63,A63,11-Oct,14033,2951,4.755337174
A63,A63,11-Sep,11188,1920,5.827083333
A63,A63,11-Aug,9035,2014,4.486097319
A63,A63,11-Jul,8502,1848,4.600649351
A63,A63,11-Jun,9961,2339,4.258657546
A63,A63,11-May,11103,2339,4.746900385
A63,A63,11-Apr,13792,2339,5.896536982
A63,A63,11-Mar,10752,2339,4.596836255
A63,A63,11-Feb,8126,2339,3.474134245
A63,A63,11-Jan,9787,2339,4.184266781
A63,A63,10-Dec,12505,2339,5.346301838
A63,A63,10-Nov,12966,2339,5.543394613
A63,A63,10-Oct,12134,2339,5.187687046
A63,A63,10-Sep,11825,2339,5.055579307
A63,A63,10-Aug,10321,2339,4.412569474
A63,A63,10-Jul,9095,2339,3.888413852
A63,A63,10-Jun,8684,2339,3.712697734
A63,A63,10-May,11477,2339,4.906797777
A63,A63,10-Apr,12912,2339,5.520307824
A63,A63,10-Mar,13211,2339,5.648140231
A63,A63,10-Feb,11681,2339,4.994014536
A63,A63,10-Jan,10124,2339,4.328345447
A63,A63,9-Dec,11836,2339,5.060282172
A63,A63,9-Nov,12121,2339,5.182129115
A63,A63,9-Oct,10754,2339,4.597691321
A63,A63,9-Sep,10832,2339,4.631038906
A63,A63,9-Aug,9077,2339,3.880718256
A63,A63,9-Jul,10603,2339,4.533133818
A63,A63,9-Jun,13132,2339,5.614365113
A63,A63,9-May,10289,2339,4.398888414
A63,A63,9-Apr,15317,2339,6.548525011
A63,A63,9-Mar,12814,2339,5.478409577
A63,A63,9-Feb,11353,2339,4.853783668
A63,A63,9-Jan,9893,2339,4.229585293
A64,A64,13-Jun,11865,2230,5.320627803
A64,A64,13-May,10590,2111,5.01657982
A64,A64,13-Apr,10101,2107,4.794019934
A64,A64,13-Mar,10231,2094,4.885864374
A64,A64,13-Feb,13989,2988,4.681726908
A64,A64,13-Jan,8993,1568,5.735331633
A64,A64,12-Dec,13851,2745,5.045901639
A64,A64,12-Nov,10306,1980,5.205050505
A64,A64,12-Oct,11802,2373,4.973451327
A64,A64,12-Sep,11120,2232,4.982078853
A64,A64,12-Aug,13036,3047,4.278306531
A64,A64,12-Jul,13412,2552,5.255485893
A64,A64,12-Jun,11779,2716,4.336892489
A64,A64,12-May,10329,1836,5.625816993
A64,A64,12-Apr,8573,1907,4.495542737
A64,A64,12-Mar,10202,2271,4.492294144
A64,A64,12-Feb,14491,2653,5.462118357
A64,A64,12-Jan,8378,1691,4.954464814
A64,A64,11-Dec,10990,2162,5.083256244
A64,A64,11-Nov,12199,2499,4.881552621
A64,A64,11-Oct,11364,2758,4.120377085
A64,A64,11-Sep,14277,3053,4.676383885
A64,A64,11-Aug,13728,2953,4.648831697
A64,A64,11-Jul,12433,2725,4.562568807
A64,A64,11-Jun,9937,2526,3.933887569
A64,A64,11-May,12488,2526,4.94378464
A64,A64,11-Apr,11540,2526,4.568487728
A64,A64,11-Mar,12662,2526,5.01266825
A64,A64,11-Feb,9735,2526,3.85391924
A64,A64,11-Jan,11898,2526,4.710213777
A64,A64,10-Dec,13313,2526,5.270387965
A64,A64,10-Nov,11086,2526,4.388756928
A64,A64,10-Oct,13125,2526,5.195961995
A64,A64,10-Sep,12742,2526,5.044338876
A64,A64,10-Aug,13532,2526,5.357086302
A64,A64,10-Jul,15154,2526,5.999208234
A64,A64,10-Jun,12625,2526,4.998020586
A64,A64,10-May,12742,2526,5.044338876
A64,A64,10-Apr,13148,2526,5.2050673
A64,A64,10-Mar,11002,2526,4.355502771
A64,A64,10-Feb,10174,2526,4.027711797
A64,A64,10-Jan,9837,2526,3.894299287
A64,A64,9-Dec,13948,2526,5.521773555
A64,A64,9-Nov,10650,2526,4.216152019
A64,A64,9-Oct,12527,2526,4.95922407
A64,A64,9-Sep,12892,2526,5.103721298
A64,A64,9-Aug,11090,2526,4.390340459
A64,A64,9-Jul,9299,2526,3.681314331
A64,A64,9-Jun,14491,2526,5.736737926
A64,A64,9-May,12554,2526,4.969912906
A64,A64,9-Apr,9901,2526,3.919635788
A64,A64,9-Mar,12368,2526,4.896278702
A64,A64,9-Feb,15064,2526,5.963578781
A64,A64,9-Jan,12261,2526,4.85391924
A65,A65,13-Jun,14214,2997,4.742742743
A65,A65,13-May,10912,1864,5.854077253
A65,A65,13-Apr,11501,2454,4.686634067
A65,A65,13-Mar,11506,2700,4.261481481
A65,A65,13-Feb,11595,2228,5.204219031
A65,A65,13-Jan,10240,2057,4.978123481
A65,A65,12-Dec,14308,2943,4.861705742
A65,A65,12-Nov,11027,2091,5.273553324
A65,A65,12-Oct,12562,2589,4.852066435
A65,A65,12-Sep,12623,2807,4.496971856
A65,A65,12-Aug,12535,3075,4.076422764
A65,A65,12-Jul,15191,2925,5.193504274
A65,A65,12-Jun,9533,1848,5.158549784
A65,A65,12-May,8921,2111,4.225959261
A65,A65,12-Apr,14224,2870,4.956097561
A65,A65,12-Mar,8842,1774,4.98421646
A65,A65,12-Feb,8917,1639,5.440512508
A65,A65,12-Jan,9882,1932,5.114906832
A65,A65,11-Dec,14345,3060,4.687908497
A65,A65,11-Nov,12090,2314,5.224719101
A65,A65,11-Oct,13171,2595,5.075529865
A65,A65,11-Sep,13852,2836,4.884344147
A65,A65,11-Aug,15430,3558,4.336706015
A65,A65,11-Jul,11420,2391,4.776244249
A65,A65,11-Jun,9914,2844,3.485935302
A65,A65,11-May,12359,2844,4.345639944
A65,A65,11-Apr,12201,2844,4.290084388
A65,A65,11-Mar,11289,2844,3.969409283
A65,A65,11-Feb,13841,2844,4.86673699
A65,A65,11-Jan,9481,2844,3.333684951
A65,A65,10-Dec,11796,2844,4.147679325
A65,A65,10-Nov,9967,2844,3.504571027
A65,A65,10-Oct,13534,2844,4.758790436
A65,A65,10-Sep,9664,2844,3.398030942
A65,A65,10-Aug,11553,2844,4.062236287
A65,A65,10-Jul,10232,2844,3.597749648
A65,A65,10-Jun,10959,2844,3.853375527
A65,A65,10-May,13482,2844,4.740506329
A65,A65,10-Apr,13002,2844,4.571729958
A65,A65,10-Mar,11714,2844,4.118846695
A65,A65,10-Feb,12792,2844,4.497890295
A65,A65,10-Jan,9464,2844,3.327707454
A65,A65,9-Dec,13436,2844,4.724331927
A65,A65,9-Nov,15225,2844,5.353375527
A65,A65,9-Oct,9897,2844,3.479957806
A65,A65,9-Sep,15294,2844,5.377637131
A65,A65,9-Aug,15372,2844,5.405063291
A65,A65,9-Jul,11615,2844,4.084036568
A65,A65,9-Jun,15373,2844,5.405414909
A65,A65,9-May,13573,2844,4.772503516
A65,A65,9-Apr,13018,2844,4.577355837
A65,A65,9-Mar,10937,2844,3.845639944
A65,A65,9-Feb,15309,2844,5.382911392
A65,A65,9-Jan,13779,2844,4.844936709
A66,A66,13-Jun,12719,2718,4.679543782
A66,A66,13-May,10120,2159,4.687355257
A66,A66,13-Apr,11608,2331,4.97983698
A66,A66,13-Mar,10458,1984,5.271169355
A66,A66,13-Feb,11718,2160,5.425
A66,A66,13-Jan,8952,1673,5.350866707
A66,A66,12-Dec,15176,3654,4.153256705
A66,A66,12-Nov,10195,1894,5.382787751
A66,A66,12-Oct,13011,2554,5.094361785
A66,A66,12-Sep,13960,2990,4.668896321
A66,A66,12-Aug,12550,2310,5.432900433
A66,A66,12-Jul,9062,1756,5.160592255
A66,A66,12-Jun,9981,1822,5.478046103
A66,A66,12-May,13390,2613,5.124378109
A66,A66,12-Apr,10369,2049,5.060517326
A66,A66,12-Mar,13501,2673,5.050879162
A66,A66,12-Feb,13311,2675,4.976074766
A66,A66,12-Jan,10940,2090,5.234449761
A66,A66,11-Dec,9780,1914,5.109717868
A66,A66,11-Nov,9692,1993,4.863020572
A66,A66,11-Oct,14119,2490,5.670281124
A66,A66,11-Sep,13949,2969,4.698214887
A66,A66,11-Aug,13913,2633,5.284086593
A66,A66,11-Jul,14661,3046,4.813197636
A66,A66,11-Jun,12906,2181,5.917469051
A66,A66,11-May,10429,2181,4.78175149
A66,A66,11-Apr,14278,2181,6.546538285
A66,A66,11-Mar,15622,2181,7.162769372
A66,A66,11-Feb,11065,2181,5.073360844
A66,A66,11-Jan,13572,2181,6.222833563
A66,A66,10-Dec,15027,2181,6.889958735
A66,A66,10-Nov,15272,2181,7.002292526
A66,A66,10-Oct,11603,2181,5.32003668
A66,A66,10-Sep,10814,2181,4.95827602
A66,A66,10-Aug,10756,2181,4.931682714
A66,A66,10-Jul,14247,2181,6.532324622
A66,A66,10-Jun,12406,2181,5.688216414
A66,A66,10-May,12136,2181,5.564419991
A66,A66,10-Apr,12124,2181,5.558917928
A66,A66,10-Mar,10545,2181,4.834938102
A66,A66,10-Feb,10194,2181,4.674002751
A66,A66,10-Jan,11358,2181,5.207702889
A66,A66,9-Dec,14579,2181,6.684548372
A66,A66,9-Nov,14063,2181,6.447959652
A66,A66,9-Oct,9327,2181,4.27647868
A66,A66,9-Sep,15091,2181,6.919303072
A66,A66,9-Aug,9365,2181,4.29390188
A66,A66,9-Jul,10169,2181,4.662540119
A66,A66,9-Jun,13218,2181,6.060522696
A66,A66,9-May,10751,2181,4.929390188
A66,A66,9-Apr,13957,2181,6.399358093
A66,A66,9-Mar,9959,2181,4.566254012
A66,A66,9-Feb,14330,2181,6.570380559
A66,A66,9-Jan,14115,2181,6.471801926
A67,A67,13-Jun,12458,2460,5.064227642
A67,A67,13-May,10230,1884,5.429936306
A67,A67,13-Apr,10443,2161,4.832484961
A67,A67,13-Mar,12740,2824,4.511331445
A67,A67,13-Feb,8927,1975,4.52
A67,A67,13-Jan,13632,2488,5.479099678
A67,A67,12-Dec,9894,1898,5.212855638
A67,A67,12-Nov,11372,2379,4.780159731
A67,A67,12-Oct,13197,2506,5.266161213
A67,A67,12-Sep,10528,2186,4.81610247
A67,A67,12-Aug,9783,1678,5.830154946
A67,A67,12-Jul,11800,2498,4.723779023
A67,A67,12-Jun,13444,3016,4.457559682
A67,A67,12-May,10738,2107,5.096345515
A67,A67,12-Apr,10707,1997,5.361542313
A67,A67,12-Mar,13513,2802,4.822626695
A67,A67,12-Feb,11680,2480,4.709677419
A67,A67,12-Jan,9689,1865,5.195174263
A67,A67,11-Dec,11274,2554,4.414252153
A67,A67,11-Nov,13410,2494,5.376904571
A67,A67,11-Oct,15044,3112,4.834190231
A67,A67,11-Sep,15263,3088,4.942681347
A67,A67,11-Aug,10682,2013,5.3065077
A67,A67,11-Jul,12656,2618,4.834224599
A67,A67,11-Jun,9500,1934,4.912099276
A67,A67,11-May,14003,1934,7.240434333
A67,A67,11-Apr,11165,1934,5.773009307
A67,A67,11-Mar,12318,1934,6.36918304
A67,A67,11-Feb,15321,1934,7.921923475
A67,A67,11-Jan,11183,1934,5.782316443
A67,A67,10-Dec,10870,1934,5.620475698
A67,A67,10-Nov,15739,1934,8.138055843
A67,A67,10-Oct,12385,1934,6.403826267
A67,A67,10-Sep,14252,1934,7.36918304
A67,A67,10-Aug,10910,1934,5.641158221
A67,A67,10-Jul,11030,1934,5.703205791
A67,A67,10-Jun,11216,1934,5.799379524
A67,A67,10-May,10269,1934,5.309720786
A67,A67,10-Apr,12340,1934,6.380558428
A67,A67,10-Mar,15083,1934,7.798862461
A67,A67,10-Feb,9133,1934,4.722337125
A67,A67,10-Jan,10021,1934,5.181489142
A67,A67,9-Dec,13759,1934,7.114270941
A67,A67,9-Nov,12425,1934,6.42450879
A67,A67,9-Oct,11650,1934,6.023784902
A67,A67,9-Sep,11438,1934,5.914167528
A67,A67,9-Aug,10586,1934,5.473629783
A67,A67,9-Jul,13466,1934,6.962771458
A67,A67,9-Jun,11897,1934,6.151499483
A67,A67,9-May,12919,1934,6.679937952
A67,A67,9-Apr,13843,1934,7.15770424
A67,A67,9-Mar,11285,1934,5.835056877
A67,A67,9-Feb,11117,1934,5.748190279
A67,A67,9-Jan,13707,1934,7.087383661
A68,A68,13-Jun,11411,2164,5.27310536
A68,A68,13-May,14098,2773,5.084024522
A68,A68,13-Apr,9503,2139,4.442730248
A68,A68,13-Mar,13781,2820,4.886879433
A68,A68,13-Feb,13126,3125,4.20032
A68,A68,13-Jan,13550,2683,5.05031681
A68,A68,12-Dec,10029,2348,4.271294719
A68,A68,12-Nov,14618,2929,4.990781837
A68,A68,12-Oct,13024,2616,4.978593272
A68,A68,12-Sep,13591,2413,5.632407791
A68,A68,12-Aug,13586,2959,4.591416019
A68,A68,12-Jul,14001,2856,4.902310924
A68,A68,12-Jun,14155,2671,5.299513291
A68,A68,12-May,11190,2214,5.054200542
A68,A68,12-Apr,12237,2294,5.33435048
A68,A68,12-Mar,14041,2970,4.727609428
A68,A68,12-Feb,11731,2298,5.104873803
A68,A68,12-Jan,11589,2472,4.688106796
A68,A68,11-Dec,14470,2906,4.979353063
A68,A68,11-Nov,11096,2418,4.58891646
A68,A68,11-Oct,13453,2692,4.997399703
A68,A68,11-Sep,11434,2257,5.066016837
A68,A68,11-Aug,11972,2427,4.932838896
A68,A68,11-Jul,10110,1942,5.205973223
A68,A68,11-Jun,10901,2254,4.836291038
A68,A68,11-May,14375,2254,6.37755102
A68,A68,11-Apr,10462,2254,4.641526176
A68,A68,11-Mar,13138,2254,5.828748891
A68,A68,11-Feb,14668,2254,6.507542147
A68,A68,11-Jan,13467,2254,5.974711624
A68,A68,10-Dec,14432,2254,6.402839397
A68,A68,10-Nov,13951,2254,6.189440994
A68,A68,10-Oct,14812,2254,6.571428571
A68,A68,10-Sep,11642,2254,5.165039929
A68,A68,10-Aug,12234,2254,5.427684117
A68,A68,10-Jul,11269,2254,4.999556344
A68,A68,10-Jun,15197,2254,6.742236025
A68,A68,10-May,13049,2254,5.789263531
A68,A68,10-Apr,9584,2254,4.251996451
A68,A68,10-Mar,10156,2254,4.505767524
A68,A68,10-Feb,12545,2254,5.565661047
A68,A68,10-Jan,12230,2254,5.425909494
A68,A68,9-Dec,11691,2254,5.186779059
A68,A68,9-Nov,10864,2254,4.819875776
A68,A68,9-Oct,12207,2254,5.415705413
A68,A68,9-Sep,10474,2254,4.646850044
A68,A68,9-Aug,10316,2254,4.57675244
A68,A68,9-Jul,12873,2254,5.711180124
A68,A68,9-Jun,9396,2254,4.168589175
A68,A68,9-May,13061,2254,5.7945874
A68,A68,9-Apr,15198,2254,6.742679681
A68,A68,9-Mar,13310,2254,5.905057675
A68,A68,9-Feb,10400,2254,4.614019521
A68,A68,9-Jan,12391,2254,5.497338066
A69,A69,13-Jun,12165,2231,5.452711788
A69,A69,13-May,10882,2393,4.547430004
A69,A69,13-Apr,11019,2127,5.180535966
A69,A69,13-Mar,12101,2392,5.058946488
A69,A69,13-Feb,11111,2452,4.531402936
A69,A69,13-Jan,12014,2631,4.566324591
A69,A69,12-Dec,8813,1721,5.120859965
A69,A69,12-Nov,8389,1942,4.319773429
A69,A69,12-Oct,12859,2526,5.090657165
A69,A69,12-Sep,9986,1987,5.025666834
A69,A69,12-Aug,9722,2244,4.332442068
A69,A69,12-Jul,12757,2508,5.086523126
A69,A69,12-Jun,13220,2447,5.402533715
A69,A69,12-May,12428,2334,5.324764353
A69,A69,12-Apr,11865,2374,4.99789385
A69,A69,12-Mar,11632,2540,4.579527559
A69,A69,12-Feb,12409,2211,5.612392583
A69,A69,12-Jan,11810,2290,5.15720524
A69,A69,11-Dec,11513,2095,5.495465394
A69,A69,11-Nov,10571,2356,4.486842105
A69,A69,11-Oct,8318,1762,4.72077185
A69,A69,11-Sep,12502,2395,5.220041754
A69,A69,11-Aug,12403,2432,5.099917763
A69,A69,11-Jul,11408,2361,4.831850911
A69,A69,11-Jun,9530,2066,4.612778316
A69,A69,11-May,12959,2066,6.27250726
A69,A69,11-Apr,12652,2066,6.123910939
A69,A69,11-Mar,14190,2066,6.868344627
A69,A69,11-Feb,11941,2066,5.779767667
A69,A69,11-Jan,13932,2066,6.743465634
A69,A69,10-Dec,10566,2066,5.114230397
A69,A69,10-Nov,14349,2066,6.945304937
A69,A69,10-Oct,11216,2066,5.428848015
A69,A69,10-Sep,8598,2066,4.161665053
A69,A69,10-Aug,9940,2066,4.811229429
A69,A69,10-Jul,10490,2066,5.077444337
A69,A69,10-Jun,15398,2066,7.453049371
A69,A69,10-May,8576,2066,4.151016457
A69,A69,10-Apr,14391,2066,6.965634076
A69,A69,10-Mar,13903,2066,6.729428848
A69,A69,10-Feb,9261,2066,4.482575024
A69,A69,10-Jan,13843,2066,6.700387222
A69,A69,9-Dec,12726,2066,6.159728945
A69,A69,9-Nov,11104,2066,5.37463698
A69,A69,9-Oct,14651,2066,7.091481123
A69,A69,9-Sep,13493,2066,6.530977735
A69,A69,9-Aug,14906,2066,7.214908035
A69,A69,9-Jul,10425,2066,5.045982575
A69,A69,9-Jun,9522,2066,4.608906099
A69,A69,9-May,13352,2066,6.462729913
A69,A69,9-Apr,14388,2066,6.964181994
A69,A69,9-Mar,8736,2066,4.228460794
A69,A69,9-Feb,14033,2066,6.792352372
A69,A69,9-Jan,12155,2066,5.883349468
A70,A70,13-Jun,13148,2665,4.93358349
A70,A70,13-May,13710,3039,4.511352419
A70,A70,13-Apr,11426,2266,5.042365402
A70,A70,13-Mar,10773,1997,5.394591888
A70,A70,13-Feb,11701,2097,5.579876013
A70,A70,13-Jan,13249,2773,4.777857916
A70,A70,12-Dec,10367,1812,5.721302428
A70,A70,12-Nov,11379,1996,5.700901804
A70,A70,12-Oct,13379,2590,5.165637066
A70,A70,12-Sep,10349,1821,5.683141131
A70,A70,12-Aug,9048,1688,5.360189573
A70,A70,12-Jul,9441,2134,4.424086223
A70,A70,12-Jun,12832,2974,4.31472764
A70,A70,12-May,13080,2665,4.908067542
A70,A70,12-Apr,13044,2515,5.186481113
A70,A70,12-Mar,12408,2335,5.31391863
A70,A70,12-Feb,11877,2398,4.952877398
A70,A70,12-Jan,13856,3244,4.271270037
A70,A70,11-Dec,14894,3310,4.499697885
A70,A70,11-Nov,14728,3092,4.763260026
A70,A70,11-Oct,9116,1926,4.733125649
A70,A70,11-Sep,11803,2469,4.780477926
A70,A70,11-Aug,13562,2958,4.584854632
A70,A70,11-Jul,10669,2099,5.082896617
A70,A70,11-Jun,9184,2306,3.982653946
A70,A70,11-May,14149,2306,6.135732871
A70,A70,11-Apr,12751,2306,5.529488291
A70,A70,11-Mar,12070,2306,5.234171726
A70,A70,11-Feb,9050,2306,3.924544666
A70,A70,11-Jan,15278,2306,6.625325239
A70,A70,10-Dec,14470,2306,6.274934952
A70,A70,10-Nov,12877,2306,5.584128361
A70,A70,10-Oct,10899,2306,4.726366002
A70,A70,10-Sep,9500,2306,4.119687771
A70,A70,10-Aug,11094,2306,4.810928014
A70,A70,10-Jul,14071,2306,6.101908066
A70,A70,10-Jun,11244,2306,4.875975716
A70,A70,10-May,10963,2306,4.754119688
A70,A70,10-Apr,15806,2306,6.854293148
A70,A70,10-Mar,11969,2306,5.19037294
A70,A70,10-Feb,10937,2306,4.742844753
A70,A70,10-Jan,13786,2306,5.978317433
A70,A70,9-Dec,12749,2306,5.528620989
A70,A70,9-Nov,8672,2306,3.760624458
A70,A70,9-Oct,10517,2306,4.560711188
A70,A70,9-Sep,12577,2306,5.454032958
A70,A70,9-Aug,9151,2306,3.968343452
A70,A70,9-Jul,10644,2306,4.615784909
A70,A70,9-Jun,11437,2306,4.959670425
A70,A70,9-May,11255,2306,4.88074588
A70,A70,9-Apr,12746,2306,5.527320035
A70,A70,9-Mar,8218,2306,3.563746748
A70,A70,9-Feb,8840,2306,3.833477884
A70,A70,9-Jan,10043,2306,4.355160451
A71,A71,13-Jun,11371,2239,5.078606521
A71,A71,13-May,13463,2553,5.273403839
A71,A71,13-Apr,15145,3102,4.882333978
A71,A71,13-Mar,14765,3004,4.915113182
A71,A71,13-Feb,14529,3123,4.652257445
A71,A71,13-Jan,11500,2726,4.218635363
A71,A71,12-Dec,13675,2538,5.388100867
A71,A71,12-Nov,9750,1951,4.997437212
A71,A71,12-Oct,10024,1946,5.151079137
A71,A71,12-Sep,8784,1708,5.142857143
A71,A71,12-Aug,14932,3197,4.670628714
A71,A71,12-Jul,13916,2464,5.647727273
A71,A71,12-Jun,12597,2596,4.852465331
A71,A71,12-May,12293,2713,4.531146332
A71,A71,12-Apr,10274,2099,4.894711768
A71,A71,12-Mar,13146,2614,5.029074216
A71,A71,12-Feb,10569,2552,4.14145768
A71,A71,12-Jan,13687,2545,5.377996071
A71,A71,11-Dec,14369,2852,5.038218794
A71,A71,11-Nov,10476,1864,5.620171674
A71,A71,11-Oct,13428,3025,4.439008264
A71,A71,11-Sep,12833,3149,4.075261988
A71,A71,11-Aug,13351,2875,4.643826087
A71,A71,11-Jul,9074,1825,4.972054795
A71,A71,11-Jun,12512,2840,4.405633803
A71,A71,11-May,11944,2840,4.205633803
A71,A71,11-Apr,12028,2840,4.235211268
A71,A71,11-Mar,13413,2840,4.722887324
A71,A71,11-Feb,10400,2840,3.661971831
A71,A71,11-Jan,15427,2840,5.432042254
A71,A71,10-Dec,9774,2840,3.441549296
A71,A71,10-Nov,14253,2840,5.018661972
A71,A71,10-Oct,12637,2840,4.449647887
A71,A71,10-Sep,11529,2840,4.059507042
A71,A71,10-Aug,15898,2840,5.597887324
A71,A71,10-Jul,10900,2840,3.838028169
A71,A71,10-Jun,15021,2840,5.289084507
A71,A71,10-May,10320,2840,3.633802817
A71,A71,10-Apr,14205,2840,5.001760563
A71,A71,10-Mar,11848,2840,4.171830986
A71,A71,10-Feb,15267,2840,5.375704225
A71,A71,10-Jan,12396,2840,4.364788732
A71,A71,9-Dec,11510,2840,4.052816901
A71,A71,9-Nov,13883,2840,4.888380282
A71,A71,9-Oct,9737,2840,3.428521127
A71,A71,9-Sep,11762,2840,4.141549296
A71,A71,9-Aug,8722,2840,3.071126761
A71,A71,9-Jul,11693,2840,4.117253521
A71,A71,9-Jun,14021,2840,4.936971831
A71,A71,9-May,15799,2840,5.563028169
A71,A71,9-Apr,14071,2840,4.954577465
A71,A71,9-Mar,12267,2840,4.319366197
A71,A71,9-Feb,10269,2840,3.61584507
A71,A71,9-Jan,10569,2840,3.721478873
A72,A72,13-Jun,9962,2118,4.703493862
A72,A72,13-May,11097,2491,4.454837415
A72,A72,13-Apr,10102,1912,5.283472803
A72,A72,13-Mar,8826,1721,5.128413713
A72,A72,13-Feb,11744,2166,5.421975993
A72,A72,13-Jan,13781,2467,5.586137009
A72,A72,12-Dec,9796,1985,4.935012594
A72,A72,12-Nov,12223,2496,4.897035256
A72,A72,12-Oct,12105,2225,5.440449438
A72,A72,12-Sep,11743,2162,5.431544866
A72,A72,12-Aug,11523,2413,4.77538334
A72,A72,12-Jul,10246,1964,5.216904277
A72,A72,12-Jun,14902,3532,4.219139298
A72,A72,12-May,13775,2932,4.698158254
A72,A72,12-Apr,15179,3373,4.500148236
A72,A72,12-Mar,10867,2310,4.704329004
A72,A72,12-Feb,10821,2286,4.733595801
A72,A72,12-Jan,12793,2948,4.339552239
A72,A72,11-Dec,13638,2370,5.75443038
A72,A72,11-Nov,12099,2837,4.26471625
A72,A72,11-Oct,11265,2203,5.113481616
A72,A72,11-Sep,15461,3557,4.346640427
A72,A72,11-Aug,13132,2767,4.745934225
A72,A72,11-Jul,14256,2912,4.895604396
A72,A72,11-Jun,10584,2465,4.293711968
A72,A72,11-May,13389,2465,5.431643002
A72,A72,11-Apr,11931,2465,4.840162272
A72,A72,11-Mar,13914,2465,5.644624746
A72,A72,11-Feb,14726,2465,5.974036511
A72,A72,11-Jan,10725,2465,4.350912779
A72,A72,10-Dec,10106,2465,4.09979716
A72,A72,10-Nov,12837,2465,5.207707911
A72,A72,10-Oct,9232,2465,3.745233266
A72,A72,10-Sep,14433,2465,5.855172414
A72,A72,10-Aug,11697,2465,4.745233266
A72,A72,10-Jul,9057,2465,3.674239351
A72,A72,10-Jun,10231,2465,4.150507099
A72,A72,10-May,13223,2465,5.364300203
A72,A72,10-Apr,11882,2465,4.820283976
A72,A72,10-Mar,8115,2465,3.292089249
A72,A72,10-Feb,9415,2465,3.819472617
A72,A72,10-Jan,9360,2465,3.797160243
A72,A72,9-Dec,11535,2465,4.679513185
A72,A72,9-Nov,13925,2465,5.649087221
A72,A72,9-Oct,12562,2465,5.096146045
A72,A72,9-Sep,11607,2465,4.70872211
A72,A72,9-Aug,13844,2465,5.616227181
A72,A72,9-Jul,14869,2465,6.032048682
A72,A72,9-Jun,10227,2465,4.148884381
A72,A72,9-May,9745,2465,3.953346856
A72,A72,9-Apr,13464,2465,5.462068966
A72,A72,9-Mar,14347,2465,5.820283976
A72,A72,9-Feb,13047,2465,5.292900609
A72,A72,9-Jan,13049,2465,5.293711968
A73,A73,13-Jun,14103,3337,4.226251124
A73,A73,13-May,13966,2893,4.827514691
A73,A73,13-Apr,12639,2560,4.937109375
A73,A73,13-Mar,11084,2038,5.438665358
A73,A73,13-Feb,14222,2586,5.499613302
A73,A73,13-Jan,11855,2379,4.983186213
A73,A73,12-Dec,13061,2670,4.8917603
A73,A73,12-Nov,13678,2649,5.163457909
A73,A73,12-Oct,9222,1683,5.479500891
A73,A73,12-Sep,14794,3308,4.472188634
A73,A73,12-Aug,15313,3200,4.7853125
A73,A73,12-Jul,10414,2053,5.072576717
A73,A73,12-Jun,12509,2703,4.62782094
A73,A73,12-May,9980,1979,5.042950985
A73,A73,12-Apr,13010,2476,5.254442649
A73,A73,12-Mar,9829,2067,4.755200774
A73,A73,12-Feb,9955,1890,5.267195767
A73,A73,12-Jan,9116,2009,4.537580886
A73,A73,11-Dec,14443,2752,5.24818314
A73,A73,11-Nov,14561,2973,4.897746384
A73,A73,11-Oct,13693,2729,5.01758886
A73,A73,11-Sep,12228,2506,4.879489226
A73,A73,11-Aug,13105,3107,4.217895076
A73,A73,11-Jul,11242,2676,4.201046338
A73,A73,11-Jun,13937,2377,5.863273033
A73,A73,11-May,11734,2377,4.936474548
A73,A73,11-Apr,10494,2377,4.414808582
A73,A73,11-Mar,14180,2377,5.965502735
A73,A73,11-Feb,11244,2377,4.730332352
A73,A73,11-Jan,10747,2377,4.521245267
A73,A73,10-Dec,12110,2377,5.094657131
A73,A73,10-Nov,13616,2377,5.72822886
A73,A73,10-Oct,10451,2377,4.396718553
A73,A73,10-Sep,13460,2377,5.662599916
A73,A73,10-Aug,8931,2377,3.757257047
A73,A73,10-Jul,14050,2377,5.910811948
A73,A73,10-Jun,8408,2377,3.537231805
A73,A73,10-May,11787,2377,4.958771561
A73,A73,10-Apr,11745,2377,4.94110223
A73,A73,10-Mar,9655,2377,4.061842659
A73,A73,10-Feb,9169,2377,3.857383256
A73,A73,10-Jan,13173,2377,5.541859487
A73,A73,9-Dec,14719,2377,6.19225915
A73,A73,9-Nov,14175,2377,5.963399243
A73,A73,9-Oct,9808,2377,4.126209508
A73,A73,9-Sep,13561,2377,5.70509045
A73,A73,9-Aug,9424,2377,3.964661338
A73,A73,9-Jul,12639,2377,5.317206563
A73,A73,9-Jun,11959,2377,5.031131679
A73,A73,9-May,9287,2377,3.907025663
A73,A73,9-Apr,8690,2377,3.655868742
